row,col,offset_row,offset_col,distance_bins,window_overlap_to_peak,amplitude_correlation_to_peak,residual_correlation_to_peak,peak_relative_phase_resultant,signed_slope_rad_s,slope_difference_to_peak,endpoint_msc,min_adjacent_msc
137,65,4,0,4.0,0.06112921206878332,0.6046005319387847,-0.13676767292817366,0.7798376860817051,0.36531382857171124,-0.04675182063140776,0.1980023885321668,0.6906533873418311
137,66,4,1,4.123105625617661,0.004536847679651458,0.6796669565984396,0.24598518322279583,0.8238995844760899,0.3254275211184758,-0.08663812808464322,0.29298693698458006,0.5879171776532961
137,67,4,2,4.47213595499958,0.004408507443307671,0.2541103118858041,-0.14650986893575982,0.8317531205147745,0.4311888676128146,0.019123218409695608,0.35120025377982983,0.5581087953667562
137,68,4,3,5.0,0.004200248946151448,0.6120607863099841,0.6662120493569039,0.5950048047341037,0.34410415830531127,-0.06796149089780773,0.0920887432487735,0.164631280000359
137,69,4,4,5.656854249492381,0.0039202262535485135,0.20052527372681903,-0.27511910066871254,0.11049898169775964,0.613566087255331,0.20150043805221202,0.08140374468261818,0.027578342425742332
137,70,4,5,6.4031242374328485,0.0035792568813425123,0.397824627433282,-0.32254698247909636,0.47086724432251853,0.6795002614727791,0.2674346122696601,0.007542144727263229,0.016246315788220896
137,71,4,6,7.211102550927978,0.003190267509182363,0.07148262563208306,0.04912170781542935,0.5870318050452128,-0.047514910395500716,-0.4595805595986197,0.05099773909950763,0.013740684425827064
138,59,5,-6,7.810249675906654,0.0029390362838215838,0.29018678547365223,-0.6527997610603626,0.20014265035502485,0.04905586843456039,-0.3630097807685586,0.16743991756013848,0.004531890938596017
138,60,5,-5,7.0710678118654755,0.0032973930283607556,0.6177150178376404,-0.4183211080015937,0.36708162752960816,-0.07751924466127653,-0.4895848938643955,0.24575671331762156,0.023256230590993375
138,61,5,-4,6.4031242374328485,0.0036115113127055494,0.09462003255081575,-0.20369506235696117,0.17899441096987045,-0.3745592212343579,-0.786624870437477,0.10486082459907707,0.04167557797223345
138,62,5,-3,5.830951894845301,0.0038694824237439415,0.5340759540440229,-0.04814226179342623,0.46198695656191985,0.23353246181184137,-0.17853318739127763,0.015875112263129168,0.06957046069650505
138,63,5,-2,5.385164807134504,0.004061340717067172,0.6856215337798501,-0.6120864595735963,0.313173888274901,-0.04856944834342719,-0.4606350975465462,0.15141636040095294,0.1770142148675974
