transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi
2,3450.0,3586.263536743443,2143.6496427965544,134.01692404987702,132.96198113746496,60.75117366345304,False,15.18807091043948,26.72759434610872,11.956059980418798,19.603733137162386,26.72759434610872,15.18807091043948
2,3500.0,3636.2600892512974,2145.483699431027,134.01692404987702,134.01692404987702,60.75117366345304,False,15.477081027209001,27.476676725523944,12.168554399584837,20.024857189951906,27.476676725523944,15.477081027209001
3,1050.0,1228.5061915961633,1294.8359655736558,124.3245903817298,130.89321930293906,65.92450174492114,False,14.633581578525115,25.344096017870744,11.546592044886472,18.803284746543635,25.344096017870744,14.633581578525115
3,1100.0,1277.8419703448856,1303.09170961775,132.100015901526,132.23367738359465,63.434948822921996,False,14.991031148468315,26.22821924541051,11.810821071971482,19.318178709956285,26.22821924541051,14.991031148468315
3,1150.0,1327.177906049658,1311.3471681949527,136.2550516255614,131.77980373429637,64.79887635452494,False,14.8692500877851,25.923933215141307,11.720908227460722,19.142308980007293,25.923933215141307,14.8692500877851
3,1200.0,1376.5139987099758,1319.602341299621,136.2550516255614,132.90774748537106,64.79887635452494,False,15.173328734412733,26.689922533777917,11.945203688551448,19.582325209694396,26.689922533777917,15.173328734412733
3,1250.0,1425.8502483214581,1327.857228930702,129.96430913710324,132.48060613248649,66.03751102542182,False,15.057611467437198,26.395969542358788,11.859930772125086,19.41452921438116,26.395969542358788,15.057611467437198
3,1300.0,1475.1866548852936,1336.1118310795086,129.96430913710324,131.22245763479486,66.03751102542182,False,14.720758470619456,25.557231854863215,11.611122729372426,18.928493973205253,25.557231854863215,14.720758470619456
3,1350.0,1524.5232183961184,1344.3661477419912,129.96430913710324,131.10739303784538,66.03751102542182,False,14.69024578073085,25.48245430454855,11.588542925912801,18.884643036292378,25.48245430454855,14.69024578073085
3,1400.0,1573.8599388531966,1352.620178915902,129.96430913710324,131.39316401303097,66.03751102542182,False,14.766116472915334,25.668749279875865,11.64467528949197,18.993732834268148,25.668749279875865,14.766116472915334
3,1450.0,1623.1968162538258,1360.8739245929996,135.67972864081406,131.8694489716735,122.0053832080835,False,14.893242020131172,25.983623713541277,11.738630731987273,19.17691988176411,25.983623713541277,14.893242020131172
3,1650.0,1820.5458952410543,1393.8860522644497,136.2550516255614,136.2550516255614,64.79887635452494,False,16.104693394615058,29.178803960264943,12.627789236497351,20.949097153934154,29.178803960264943,16.104693394615058
3,1700.0,1869.883557323744,1402.1383703978265,136.2550516255614,266.82993045597965,64.79887635452494,False,nan,nan,nan,nan,nan,nan
