transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p50,implied_eta_wr17,z_p95,survey_points,implied_eta_awac,z_p5
2,1650.0,1725.1207987396263,3483.502176780151,127.01156821934926,120.57885461938127,60.255118703057654,False,12.093498224976578,19.701933967252856,9.641768152857352,15.249347645987749,19.701933967252856,12.093498224976578,,,,,,
2,1750.0,1825.0668702998514,3488.416047083194,90.90826550123958,102.94269974060948,106.5043613817547,False,8.494832150430037,12.976584472022143,6.866013636628671,10.472117426434519,12.976584472022143,8.494832150430037,,,,,,
2,1800.0,1875.040068046422,3490.872537853887,90.90826550123958,nan,106.5043613817547,False,nan,nan,nan,nan,nan,nan,,,,,,
2,1950.0,2024.9603090963542,3498.240232592009,108.54378291265117,112.50571460287647,57.99461679191643,False,10.339511778824248,16.28310113588868,8.299730179815207,12.887932658326415,16.28310113588868,10.339511778824248,,,,,,
2,2000.0,2074.933938702521,3500.6955383066097,114.4866804479891,116.13217800699466,63.434948822921854,False,11.103799018062563,17.734976719218842,8.887113512171954,13.90858536360486,17.734976719218842,11.103799018062563,,,,,,
2,2050.0,2124.907676266075,3503.1505477465817,114.4866804479891,113.38574240559583,63.434948822921854,False,10.521558781889512,16.624087595429014,8.439999281223626,13.129932359353973,16.624087595429014,10.521558781889512,,,,,,
2,2100.0,2174.881521779237,3505.6052609128164,127.01156821934926,112.05534747856613,60.255118703057654,False,10.247179313424807,16.111258616359024,8.228501877053132,12.7654517771782,16.111258616359024,10.247179313424807,,,,,,
2,2150.0,2224.855475238335,3508.059677798218,102.40000000000045,109.24030362711832,179.9999999999997,False,9.682597724511542,15.075929807694953,7.791727510119176,12.020223331108141,15.075929807694953,9.682597724511542,,,,,,
2,2200.0,2274.8295366419106,3510.5137984024377,101.89180827750278,104.66083640919878,5.7105931374998935,False,8.808869733167501,13.521989491519989,7.111654785601485,10.878933597317001,13.521989491519989,8.808869733167501,,,,,,
2,2250.0,2324.8037059841076,3512.9676227199247,100.4114611907501,97.2053383916811,11.309932474020453,False,7.49814790703563,11.286935687946393,6.082259725520564,9.192146028160982,11.286935687946393,7.49814790703563,,,,,,
2,2300.0,2374.777983258841,3515.421150748528,91.58934435839126,97.14011529610083,10.304846468766252,False,7.487264842414157,11.268812190804192,6.0736673454773715,9.178260105463794,11.268812190804192,7.487264842414157,,,,,,
2,2350.0,2424.7523684673097,3517.8743824837034,89.73407813176091,97.01517014734299,6.709836807757199,False,7.466444109979658,11.234158288631193,6.057226945198923,9.15169980416991,11.234158288631193,7.466444109979658,,,,,,
2,2400.0,2474.726861600276,3520.3273179259913,102.07388452209909,96.1660973864912,175.42607874009883,False,7.325909148337321,11.000891193807352,5.94618792389935,8.97260512133176,11.000891193807352,7.325909148337321,,,,,,
2,2450.0,2524.701462655038,3522.7799570671496,101.26708253371355,86.30557479652074,171.46923439005153,False,5.811337376265968,8.552597639948756,4.74185527890466,7.061613143558927,8.552597639948756,5.811337376265968,,,,,,
2,2550.0,2624.650988515823,3527.6843464399226,52.14725399850941,68.18348542758952,86.49646835521538,False,3.5461796283213194,5.082289852725845,2.91553492636897,4.262732235332566,5.082289852725845,3.5461796283213194,,,,,,
2,2600.0,2674.6259133140406,3530.1360966641396,51.13611975054559,86.41351490452627,87.13759477388813,False,5.826784576840323,8.577002348764108,4.754207853424744,7.080934062818156,8.577002348764108,5.826784576840323,,,,,,
2,2700.0,2774.5760866207816,3535.038708172478,155.95717096452378,138.30062199322356,66.03751102542162,False,16.696095694617057,30.892282656939194,13.05771608977318,21.83288585115493,30.892282656939194,16.696095694617057,,,,,,
2,2750.0,2824.5513351241743,3537.489569449155,155.95717096452378,167.3554560741162,66.03751102542162,False,27.487567232071306,nan,20.37666377847053,41.888913018318945,nan,27.487567232071306,,,,,,
2,2800.0,2874.5266915198717,3539.940134404501,190.15202629330105,137.10516754902952,68.19859051364786,False,16.348369156180855,29.870775227043723,12.805265109127726,21.31168385853453,29.870775227043723,16.348369156180855,,,,,,
2,2900.0,2974.4777279774253,3544.8403753348057,46.35430197376944,118.34449564246594,84.80557109226507,False,11.588758861762942,18.68563345186124,9.257750523318883,14.562774770258475,18.68563345186124,11.588758861762942,,,,,,
2,2950.0,3024.4534080285553,3547.290051301666,46.35430197376944,122.00648906914066,84.80557109226507,False,12.42409445031538,20.38370229468504,9.892322468004725,15.70232430004612,20.38370229468504,12.42409445031538,,,,,,
2,3000.0,3074.4291959580833,3549.7394309334986,190.5173523290238,137.7697757316126,82.87498365109778,False,16.540948508186315,30.431331636431324,12.945196364883303,21.59977875422299,30.431331636431324,16.540948508186315,,,,,,
2,3050.0,3124.405091760646,3552.188514226253,204.79999999999995,145.0560140060057,89.99999999999937,False,18.779217094353594,38.18131028787362,14.549742498386529,25.058628199584565,38.18131028787362,18.779217094353594,,,,,,
